id,Calendar_age,Calendar_age_error,Reservoir_Min_Range_at_95.0%,Reservoir_Max_Range_at_95.0%,Mode,MidRange,Median
PS69/912-3,39890.5,1761.0,-24018.0,2712.0,-1479.0,-10653.0,-1904.0
PS69/912-4,12870.0,80.0,-181.0,837.0,615.0,328.0,625.0
PS69/912-4,15717.0,250.0,-824.0,1468.0,1037.0,322.0,1036.0
PS69/912-4,20157.0,1572.0,-6035.0,5843.0,3720.0,-96.0,3480.0
PS69/912-4,21936.0,1804.0,-10619.0,3156.0,1308.0,-3732.0,738.0
PS69/912-4,30621.0,1178.0,-8614.0,4240.0,1789.0,-2187.0,1658.0
PS69/912-4,45484.0,5068.0,-50239.0,10229.0,-3834.0,-20005.0,-3326.0
TR163-31,19264.0,292.0,-1820.0,1360.0,729.0,-230.0,729.0
TR163-31,25415.0,234.0,-1809.0,1475.0,943.0,-167.0,943.0
TR163-31,25428.0,271.0,-2072.0,1564.0,970.0,-254.0,961.0
TR163-31,27841.0,317.0,-2422.0,1651.0,646.0,-386.0,771.0
PC75-1,3525.5,121.0,-39.0,864.0,631.0,412.0,630.0
PC75-1,17527.0,419.0,-2539.0,1714.0,967.0,-412.0,978.0
PC75-1,26377.0,1310.0,-11896.0,3477.0,636.0,-4210.0,581.0
PC75-2,3201.0,156.0,-206.0,835.0,618.0,314.0,656.0
PC75-2,7595.5,119.0,-118.0,1049.0,724.0,466.0,756.0
PC75-2,9487.0,130.0,-177.0,913.0,819.0,368.0,695.0
PC75-2,13361.0,126.0,-195.0,1003.0,739.0,404.0,759.0
PC75-2,16073.0,107.0,116.0,968.0,807.0,542.0,814.0
PC75-2,19263.0,342.0,-1820.0,1608.0,904.0,-106.0,907.0
MD07-3088,1526.5,58.0,410.0,967.0,916.0,688.0,873.0
MD07-3088,3919.0,57.0,456.0,968.0,860.0,712.0,859.0
MD07-3088,9140.0,78.0,213.0,996.0,871.0,604.0,874.0
MD07-3088,10357.0,57.0,390.0,926.0,840.0,658.0,838.0
MD07-3088,11331.0,57.0,544.0,1054.0,927.0,799.0,927.0
MD07-3088,12621.0,38.0,606.0,1319.0,1181.0,962.0,1205.0
MD07-3088,13655.0,50.0,552.0,1195.0,1060.0,874.0,1066.0
MD07-3088,14051.0,61.0,441.0,1218.0,994.0,830.0,1048.0
MD07-3088,14400.5,64.0,971.0,1446.0,1357.0,1208.0,1358.0
MD07-3088,14676.5,78.0,884.0,1519.0,1384.0,1202.0,1393.0
MD07-3088,15246.0,66.0,930.0,1642.0,1513.0,1286.0,1506.0
MD07-3088,15618.0,65.0,935.0,1668.0,1528.0,1302.0,1529.0
MD07-3088,16103.0,84.0,808.0,1761.0,1590.0,1284.0,1590.0
MD07-3088,16370.0,58.0,1017.0,1696.0,1566.0,1356.0,1568.0
MD07-3088,16676.0,65.0,1063.0,1716.0,1588.0,1390.0,1590.0
MD07-3088,17260.0,81.0,549.0,1520.0,1376.0,1034.0,1364.0
MD07-3088,17723.0,64.0,1175.0,1932.0,1822.0,1554.0,1816.0
MD07-3088,17829.0,51.0,846.0,1586.0,1444.0,1216.0,1441.0
MD07-3088,17908.0,81.0,223.0,1302.0,1115.0,762.0,1131.0
MD07-3088,18394.5,71.0,581.0,1287.0,1100.0,934.0,1113.0
MD07-3088,19894.0,123.0,217.0,1321.0,1089.0,769.0,1134.0
MD07-3088,1734.0,91.0,97.0,822.0,633.0,460.0,668.0
MD07-3088,4096.0,98.0,163.0,863.0,759.0,513.0,735.0
MD07-3088,11255.0,183.0,279.0,1333.0,900.0,806.0,1001.0
MD07-3088,13853.0,112.0,161.0,1099.0,856.0,630.0,882.0
MD07-3088,14525.0,226.0,325.0,1504.0,1333.0,914.0,1337.0
RR0503-36JPC,25650.0,40.0,-275.0,715.0,549.0,220.0,546.0
RR0503-36JPC,25650.0,40.0,-275.0,715.0,549.0,220.0,546.0
RR0503-64JPC,13998.0,110.0,-69.0,792.0,681.0,362.0,643.0
RR0503-64JPC,17906.0,147.0,-701.0,615.0,368.0,-43.0,402.0
RR0503-64JPC,17906.0,147.0,-406.0,825.0,581.0,210.0,623.0
RR0503-64JPC,13998.0,110.0,-69.0,792.0,681.0,362.0,643.0
RR0503-64JPC,17906.0,147.0,-701.0,615.0,368.0,-43.0,402.0
RR0503-64JPC,17906.0,147.0,-406.0,825.0,581.0,210.0,623.0
RR0503-79JPC,13998.0,110.0,-856.0,-43.0,-142.0,-450.0,-179.0
RR0503-79JPC,13998.0,110.0,59.0,872.0,773.0,466.0,736.0
RR0503-79JPC,25650.0,40.0,-764.0,184.0,30.0,-290.0,26.0
RR0503-79JPC,25650.0,40.0,126.0,1074.0,920.0,600.0,916.0
RR0503-79JPC,13998.0,110.0,-856.0,-43.0,-142.0,-450.0,-179.0
RR0503-79JPC,13998.0,110.0,59.0,872.0,773.0,466.0,736.0
RR0503-79JPC,25650.0,40.0,-764.0,184.0,30.0,-290.0,26.0
RR0503-79JPC,25650.0,40.0,126.0,1074.0,920.0,600.0,916.0
RR0503-83GC,8009.0,69.0,-241.0,514.0,239.0,136.0,328.0
RR0503-83GC,8009.0,69.0,-46.0,725.0,450.0,340.0,536.0
RR0503-83GC,8009.0,69.0,569.0,1324.0,1049.0,946.0,1138.0
RR0503-83GC,8009.0,69.0,404.0,1175.0,900.0,790.0,986.0
RR0503-83GC,17906.0,147.0,-87.0,1163.0,919.0,538.0,959.0
RR0503-83GC,17906.0,147.0,-136.0,1095.0,851.0,480.0,893.0
RR0503-83GC,17906.0,147.0,184.0,1415.0,1171.0,800.0,1213.0
RR0503-83GC,17906.0,147.0,314.0,1545.0,1301.0,930.0,1343.0
RR0503-83GC,8009.0,69.0,-241.0,514.0,239.0,136.0,328.0
RR0503-83GC,8009.0,69.0,-46.0,725.0,450.0,340.0,536.0
RR0503-83GC,8009.0,69.0,569.0,1324.0,1049.0,946.0,1138.0
RR0503-83GC,8009.0,69.0,404.0,1175.0,900.0,790.0,986.0
RR0503-83GC,17906.0,147.0,-87.0,1163.0,919.0,538.0,959.0
RR0503-83GC,17906.0,147.0,-136.0,1095.0,851.0,480.0,893.0
RR0503-83GC,17906.0,147.0,184.0,1415.0,1171.0,800.0,1213.0
RR0503-83GC,17906.0,147.0,314.0,1545.0,1301.0,930.0,1343.0
S794,25650.0,40.0,-2595.0,-1605.0,-1771.0,-2100.0,-1774.0
S794,25650.0,40.0,-60.0,977.0,799.0,458.0,796.0
S794,25650.0,40.0,-2595.0,-1605.0,-1771.0,-2100.0,-1774.0
S794,25650.0,40.0,-60.0,977.0,799.0,458.0,796.0
S931,25650.0,40.0,-1615.0,-625.0,-791.0,-1120.0,-794.0
S931,25650.0,40.0,120.0,1157.0,979.0,638.0,976.0
S931,25650.0,40.0,-1615.0,-625.0,-791.0,-1120.0,-794.0
S931,25650.0,40.0,120.0,1157.0,979.0,638.0,976.0
S938,25650.0,40.0,-440.0,597.0,419.0,78.0,416.0
S938,25650.0,40.0,-440.0,597.0,419.0,78.0,416.0
MD07-3076,8130.75,266.328125,-546.0,1511.0,1087.0,482.0,1057.0
MD07-3076,8381.66531,200.0,-556.5,1510.5,1108.5,477.0,1085.5
MD07-3076,8974.75,452.440625,-1225.0,1644.0,1112.0,210.0,1004.0
MD07-3076,8974.75,452.440625,-785.0,2084.0,1552.0,650.0,1444.0
MD07-3076,8974.75,452.440625,-740.0,2091.0,1561.0,676.0,1459.0
MD07-3076,9619.75,555.725,-1642.0,1643.0,761.0,0.0,845.0
MD07-3076,10279.25,549.596875,-2151.0,1431.0,918.0,-360.0,614.0
MD07-3076,10279.25,549.596875,-1881.0,1701.0,1188.0,-90.0,884.0
MD07-3076,10608.75,511.446875,-1737.0,1524.0,717.0,-106.0,889.0
MD07-3076,11390.0,290.578125,-969.0,926.0,446.0,-22.0,490.0
MD07-3076,11390.0,290.578125,-899.0,1032.0,548.0,66.0,593.0
MD07-3076,11390.0,290.578125,-769.0,1126.0,646.0,178.0,690.0
MD07-3076,11706.1041,200.0,-965.0,821.0,533.0,-72.0,523.0
MD07-3076,11795.25,184.284375,-605.0,618.0,502.0,6.0,447.0
MD07-3076,11795.25,184.284375,-475.0,748.0,632.0,136.0,577.0
MD07-3076,11996.75,184.159375,-582.0,723.0,456.0,70.0,498.0
MD07-3076,11996.75,184.159375,-552.0,753.0,486.0,100.0,528.0
MD07-3076,12288.0,179.659375,-324.0,1141.0,1026.0,408.0,1016.0
MD07-3076,12944.5,176.328125,-492.0,1236.0,801.0,372.0,807.0
MD07-3076,13272.5,188.78125,65.0,1749.0,1380.0,907.0,1356.0
MD07-3076,13330.0,200.0,-333.0,1837.0,1367.0,752.0,1370.0
MD07-3076,14156.0,197.065625,219.0,1421.0,1050.0,820.0,1100.0
MD07-3076,14561.5,149.14375,63.0,1005.0,869.0,534.0,869.0
MD07-3076,14701.25,151.9,112.0,1123.0,980.0,618.0,980.0
MD07-3076,14747.01849,200.0,-485.5,1261.5,989.5,388.0,981.5
MD07-3076,15003.5,155.825,-253.0,1188.0,932.0,468.0,925.0
MD07-3076,15350.25,164.55625,-553.0,638.0,372.0,42.0,396.0
MD07-3076,15350.25,164.55625,-433.0,758.0,492.0,162.0,516.0
MD07-3076,15350.25,164.55625,-471.0,765.0,496.0,147.0,517.0
MD07-3076,15350.25,164.55625,-373.0,818.0,552.0,222.0,576.0
MD07-3076,15350.25,164.55625,-363.0,828.0,562.0,232.0,586.0
MD07-3076,16596.25,404.04375,-656.0,2100.0,1561.0,722.0,1632.0
MD07-3076,16596.25,404.04375,-687.0,2104.0,1571.0,708.0,1633.0
MD07-3076,16596.25,404.04375,-518.0,2308.0,1782.0,895.0,1834.0
MD07-3076,17089.5,405.21875,-1184.0,2136.0,1636.0,476.0,1582.0
MD07-3076,17875.25,245.565625,-424.0,2338.0,1927.0,957.0,1905.0
MD07-3076,18246.5,197.2125,402.8477299999995,2092.8477299999995,1497.8477299999995,1248.0,1707.8477299999995
MD07-3076,18453.0,189.090625,-114.0,2344.0,1846.0,1115.0,1861.0
MD07-3076,18456.11132,200.0,-267.0,1986.0,1509.0,860.0,1524.0
MD07-3076,18647.5,184.30625,442.0,2430.0,2170.0,1436.0,2099.0
MD07-3076,19245.25,177.64375,995.0,2563.0,2256.0,1779.0,2266.0
MD07-3076,19727.75,196.403125,197.0,2077.0,1693.0,1137.0,1705.0
MD07-3076,20573.25,231.18125,442.0,2431.0,1975.0,1436.0,2014.0
MD07-3076,22746.0,264.16875,-297.0,2247.0,1799.0,975.0,1769.0
MD07-3076,24271.70731,200.0,-503.3333300000013,1497.6666699999987,1078.6666699999987,497.0,1106.6666699999987
MD07-3076,1143.75,340.69375,-895.0,1619.0,1023.0,362.0,1000.0
MD07-3076,1918.5,673.678125,-3008.984344,1405.015656,-94.98434399999996,-802.0,334.01565600000004
MD07-3076,3567.25,1039.575,-5225.249545000001,1697.7504549999994,-140.24954500000058,-1764.0,298.7504549999994
MD07-3076,4621.0,1062.084375,-4878.0,2037.0,420.0,-1420.0,743.0
MD07-3076,6279.0,972.8875,-4000.603497,2323.396503,1192.396503,-839.0,893.3965029999999
MD07-3076,6903.75,757.603125,-3457.4568420000005,1734.5431579999995,563.5431579999995,-861.0,625.5431579999995
MD07-3076,8130.75,266.328125,-546.0,1511.0,1087.0,482.0,1057.0
MD07-3076,8974.75,452.440625,-916.0000299999992,1938.9999700000008,1407.9999700000008,511.0,1301.9999700000008
MD07-3076,10279.25,549.596875,-2078.10678,1562.89322,1063.89322,-258.0,758.8932199999999
MD07-3076,10608.75,511.446875,-1737.0,1524.0,717.0,-106.0,889.0
MD07-3076,11390.0,290.578125,-879.3333000000002,1027.6666999999998,546.6666999999998,74.0,591.6666999999998
MD07-3076,11795.25,184.284375,-617.1067800000001,703.8932199999999,544.8932199999999,43.0,509.8932199999999
MD07-3076,11996.75,184.159375,-628.1067800000001,750.8932199999999,483.8932199999999,61.0,516.8932199999999
MD07-3076,12288.0,179.659375,-324.0,1141.0,1026.0,408.0,1016.0
MD07-3076,12944.5,176.328125,-492.0,1236.0,801.0,372.0,807.0
MD07-3076,13272.5,188.78125,65.0,1749.0,1380.0,907.0,1356.0
MD07-3076,14156.0,197.065625,219.0,1421.0,1050.0,820.0,1100.0
MD07-3076,14156.0,197.065625,219.0,1421.0,1050.0,820.0,1100.0
MD07-3076,14561.5,149.14375,63.0,1005.0,869.0,534.0,869.0
MD07-3076,14701.25,151.9,112.0,1123.0,980.0,618.0,980.0
MD07-3076,15003.5,155.825,-253.0,1188.0,932.0,468.0,925.0
MD07-3076,15350.25,164.55625,-439.0,761.0,495.0,161.0,518.0
MD07-3076,16596.25,404.04375,-620.3333299999995,2170.6666700000005,1637.6666700000005,775.0,1699.6666700000005
MD07-3076,17089.5,405.21875,-1184.0,2136.0,1636.0,476.0,1582.0
MD07-3076,17875.25,245.565625,-424.0,2338.0,1927.0,957.0,1905.0
MD07-3076,18246.5,197.2125,403.0,2093.0,1498.0,1248.0,1708.0
MD07-3076,18453.0,189.090625,-114.0,2344.0,1846.0,1115.0,1861.0
MD07-3076,18647.5,184.30625,442.0,2430.0,2170.0,1436.0,2099.0
MD07-3076,19245.25,177.64375,995.0,2563.0,2256.0,1779.0,2266.0
MD07-3076,19727.75,196.403125,197.0,2077.0,1693.0,1137.0,1705.0
MD07-3076,20573.25,231.18125,442.0,2431.0,1975.0,1436.0,2014.0
MD07-3076,22746.0,264.16875,-297.0,2247.0,1799.0,975.0,1769.0
MD07-3076,24660.75,349.803125,-1388.0,1688.0,1213.0,150.0,1227.0
MD97-2121,1718.0,10.0,167.0,589.0,508.0,378.0,508.0
MD97-2121,7027.0,170.0,-561.0,960.0,713.0,200.0,733.0
MD97-2121,9906.0,246.0,-1341.0,322.0,-60.0,-510.0,-29.0
MD97-2121,11195.0,51.0,254.0,943.0,867.0,598.0,805.0
MD97-2121,14324.0,254.0,-594.0,835.0,440.0,120.0,483.0
MD97-2121,17845.0,380.0,-911.0,1839.0,1514.0,464.0,1404.0
MD97-2121,25358.0,162.0,-336.0,1576.0,1228.0,620.0,1259.0
MD97-2121,7027.0,170.0,-561.0,960.0,713.0,200.0,733.0
MD97-2121,9906.0,246.0,-1341.0,322.0,-60.0,-510.0,-29.0
MD97-2121,11195.0,51.0,254.0,943.0,867.0,598.0,805.0
MD97-2121,14324.0,254.0,-594.0,835.0,440.0,120.0,483.0
MD97-2121,17845.0,380.0,-911.0,1839.0,1514.0,464.0,1404.0
MD97-2121,25358.0,162.0,-336.0,1576.0,1228.0,620.0,1259.0
CD38-17P,18727.0,93.0,640.0,2043.0,1726.0,1342.0,1736.0
CD38-17P,19924.0,149.0,368.0,1922.0,1643.0,1145.0,1647.0
CHAT-10K,22359.0,149.0,419.0,2379.0,2066.0,1399.0,2004.0
CHAT-16K,17842.0,60.0,1403.0,2140.0,1986.0,1772.0,1987.0
CHAT-3K,18588.0,96.0,971.0,2231.0,2069.0,1601.0,2037.0
CHAT-3K,20358.0,71.0,1158.0,2097.0,1943.0,1628.0,1939.0
CHAT-5K,19036.0,121.0,725.0,2190.0,1897.0,1458.0,1902.0
CHAT-5K,19424.0,77.0,1097.0,2094.0,1956.0,1596.0,1942.0
GeoB2104-3,18592.0,95.0,653.0,1905.0,1746.0,1279.0,1711.0
GeoB2104-3,18718.0,64.0,793.0,1909.0,1661.0,1351.0,1671.0
GeoB2104-3,20133.0,126.0,436.0,1836.0,1597.0,1136.0,1594.0
GeoB2104-3,21212.0,161.0,423.0,1842.0,1585.0,1132.0,1579.0
MD08-3169,18047.0,78.0,602.0,1828.0,1670.0,1215.0,1667.0
MD08-3169,18851.0,88.0,625.0,1844.0,1560.0,1234.0,1574.0
MD08-3169,18871.0,86.0,661.0,1831.0,1542.0,1246.0,1566.0
MD08-3169,20956.0,88.0,748.0,1756.0,1486.0,1252.0,1514.0
MD97-2121,18870.58413,200.0,-489.0,1373.0,774.0,442.0,892.0
MD97-2121,20468.5873,200.0,-46.0,1572.0,1347.0,763.0,1252.0
MD97-2121,21160.26032,200.0,-36.0,1469.0,1141.0,716.0,1147.0
MD97-2121,22352.8,200.0,-328.0,1606.0,1352.0,639.0,1230.0
MD98-2165,18307.0,102.0,623.0,1965.0,1486.0,1294.0,1559.0
MD98-2165,18513.0,92.0,683.0,1865.0,1693.0,1274.0,1688.0
MD98-2165,19492.0,106.0,671.0,1826.0,1651.0,1248.0,1607.0
MD98-2165,21161.0,112.0,665.0,1770.0,1579.0,1218.0,1581.0
SK129-CR2,20774.0,96.0,587.0,1720.0,1554.0,1154.0,1536.0
TR163-22,18773.0,68.0,853.0,1932.0,1726.0,1392.0,1716.0
TR163-22,20326.0,124.0,452.0,1914.0,1674.0,1183.0,1665.0
TR163-22,21848.0,103.0,610.0,1944.0,1756.0,1277.0,1750.0
TR163-31,17525.0,85.0,2149.0,2973.0,2794.0,2561.0,2802.0
TR163-31,20088.0,106.0,1823.0,3044.0,2839.0,2434.0,2838.0
MD04-2829CQ,1300.0,200.0,-1305.0,810.0,436.0,-248.0,390.0
MD04-2829CQ,10900.0,200.0,-1244.0,540.0,223.0,-352.0,222.0
MD04-2829CQ,11620.0,200.0,-525.3333299999995,1198.6666700000005,897.6666700000005,337.0,893.6666700000005
MD04-2829CQ,13200.0,200.0,-1504.0,707.0,219.0,-398.0,257.0
MD04-2829CQ,14540.0,200.0,-1110.0,546.0,265.0,-282.0,266.0
MD04-2829CQ,15400.0,200.0,75.39999999999964,1926.3999999999996,1573.3999999999996,1001.0,1576.3999999999996
MD04-2829CQ,17820.0,200.0,186.42857000000004,2314.42857,2009.42857,1250.0,1997.42857
17/1GCA,499.0,125.0,-369.0,817.0,715.0,224.0,619.0
17/1GCA,9366.0,133.0,-347.0,713.0,568.0,183.0,545.0
17/1GCA,10159.0,90.0,-253.0,678.0,576.0,212.0,531.0
17/1GCA,11331.0,78.0,-63.0,625.0,416.0,281.0,424.0
17/1GCA,11467.0,88.0,-143.0,497.0,377.0,177.0,379.0
17/1GCA,12063.0,99.0,-8.0,682.0,535.0,337.0,541.0
17/1GCA,12208.0,88.0,-92.0,630.0,518.0,269.0,517.0
17/1GCA,12810.5,73.0,-204.0,869.0,559.0,332.0,578.0
17/1GCA,13071.0,88.0,-375.0,763.0,649.0,194.0,591.0
17/1GCA,13804.0,134.0,-488.0,731.0,421.0,122.0,477.0
17/1GCA,14948.0,130.0,-351.0,792.0,589.0,220.0,583.0
17/1GCA,15146.0,104.0,-291.0,771.0,572.0,240.0,569.0
17/1GCA,15818.0,106.0,-126.0,809.0,621.0,342.0,628.0
17/1GCA,16491.5,97.0,-91.0,830.0,659.0,370.0,656.0
17/1GCA,16752.0,112.0,-203.0,850.0,689.0,324.0,692.0
17/1GCA,18332.0,133.0,-518.0,1132.0,635.0,307.0,697.0
17/1GCA,18602.0,136.0,-474.0,1149.0,923.0,338.0,885.0
17/1GCA,19376.0,167.0,-435.0,986.0,771.0,276.0,743.0
17/1GCA,22684.0,212.0,-896.0,1311.0,888.0,208.0,889.0
GS07-150-20/2A,13187.0,49.0,-15.0,715.0,540.0,350.0,557.0
GS07-150-20/2A,14763.0,93.0,-120.0,694.0,549.0,287.0,555.0
GS07-150-20/2A,15188.0,73.0,-62.0,734.0,585.0,336.0,583.0
GS07-150-20/2A,16938.0,71.0,-7.0,909.0,777.0,451.0,767.0
MD09-3256,4415.0,361.0,-1524.0,894.0,303.0,-315.0,463.0
MD09-3256,10872.0,272.0,-713.0,769.0,421.0,28.0,440.0
MD09-3256,12347.0,158.0,-636.0,771.0,655.0,68.0,638.0
MD09-3256,12680.0,191.0,-959.0,933.0,734.0,-13.0,636.0
MD09-3256,14477.0,270.0,-795.0,781.0,479.0,-7.0,491.0
MD09-3256,15660.5,186.0,-597.0,894.0,627.0,148.0,618.0
MD09-3256,16419.0,179.0,-539.0,900.0,635.0,180.0,645.0
MD09-3256,17572.0,193.0,-587.0,1042.0,721.0,228.0,736.0
MD09-3256,18269.5,148.0,-536.0,1280.0,712.0,372.0,852.0
MD09-3256,18703.5,164.0,-553.0,1102.0,772.0,274.0,798.0
MD09-3256,20143.0,326.0,-1162.0,1153.0,731.0,-4.0,714.0
MD09-3256,21475.0,344.0,-1688.0,1273.0,800.0,-208.0,813.0
MD09-3256,23921.0,363.0,-1855.0,1454.0,694.0,-200.0,795.0
MD09-3257,595.0,210.0,-873.0,996.0,839.0,62.0,562.0
MD09-3257,7348.0,223.0,-1064.0,944.0,623.0,-60.0,613.0
MD09-3257,10845.5,132.0,-355.0,610.0,414.0,128.0,430.0
MD09-3257,11638.0,98.0,-126.0,577.0,473.0,226.0,467.0
MD09-3257,12495.0,79.0,-168.0,837.0,649.0,334.0,677.0
MD09-3257,12675.5,66.0,-111.0,832.0,684.0,360.0,661.0
MD09-3257,13302.0,94.0,-316.0,755.0,583.0,220.0,556.0
MD09-3257,14048.0,118.0,-260.0,679.0,563.0,210.0,476.0
MD09-3257,14598.0,123.0,-246.0,593.0,464.0,174.0,465.0
MD09-3257,15370.0,103.0,-169.0,794.0,604.0,312.0,612.0
MD09-3257,15754.0,113.0,-267.0,767.0,562.0,250.0,565.0
MD09-3257,16952.5,113.0,-234.0,955.0,801.0,360.0,771.0
MD09-3257,17566.5,130.0,-433.0,936.0,700.0,252.0,709.0
MD09-3257,18754.0,119.0,-275.0,1160.0,829.0,442.0,824.0
MD09-3257,19215.0,143.0,-371.0,993.0,725.0,311.0,740.0
MD99-2334,315.03183,214.1972,-1104.00277,674.99723,617.99723,-215.0,461.99722999999994
MD99-2334,1649.88205,372.695,-2104.3901699999997,478.60983000000033,-107.39016999999967,-813.0,-143.39016999999967
MD99-2334,3410.34589,211.310695,-767.4666699999998,646.5333300000002,493.5333300000002,-60.0,358.5333300000002
MD99-2334,8671.97423,633.569455,-2395.4163,1341.5837000000001,239.58370000000014,-527.0,276.58370000000014
MD99-2334,11752.63309,382.14392,-1890.4092199999996,730.5907800000004,347.59078000000045,-580.0,266.59078000000045
MD99-2334,12058.93939,238.155255,-1127.213600000001,591.786399999999,301.78639999999905,-268.0,333.78639999999905
MD99-2334,12340.54918,194.278455,-1053.6571399999993,543.3428600000007,435.34286000000066,-255.0,415.34286000000066
MD99-2334,12563.62471,161.50423,-1040.0,580.0,385.0,-230.0,378.0
MD99-2334,12735.45455,120.5,-770.0,566.0,101.0,-102.0,252.0
MD99-2334,12911.80354,278.875,-1516.5217400000001,756.4782599999999,149.47825999999986,-380.0,170.47825999999986
MD99-2334,13824.91667,643.270835,-2180.0869600000005,1621.9130399999995,141.91303999999946,-279.0,542.9130399999995
MD99-2334,14028.74838,598.76745,-2222.4347799999996,1532.5652200000004,302.5652200000004,-345.0,526.5652200000004
MD99-2334,14815.46338,126.693485,-7.0253800000009505,902.974619999999,752.974619999999,448.0,757.974619999999
MD99-2334,15022.60714,136.165625,67.0,1560.0,1285.0,814.0,1282.0
MD99-2334,15318.37946,132.359765,-297.7709500000001,1402.22905,1077.22905,552.0,1080.22905
MD99-2334,15799.45205,199.59281,80.0375299999996,1317.0375299999996,1014.0375299999996,699.0,1050.0375299999996
MD99-2334,17391.63426,233.70726,-514.2404999999999,1181.7595000000001,698.7595000000001,334.0,819.7595000000001
MD99-2334,17833.40813,220.02643,-576.6619300000002,1173.3380699999998,1055.3380699999998,298.0,970.3380699999998
MD99-2334,18602.59807,221.831175,-500.0857299999989,1302.9142700000011,1062.9142700000011,401.0,998.9142700000011
MD99-2334,20051.63267,261.36469,-590.9605200000005,1256.0394799999995,933.0394799999995,333.0,932.0394799999995
MD99-2334,21290.82004,213.208655,-481.5805900000014,1169.4194099999986,973.4194099999986,344.0,937.4194099999986
MD99-2334,21705.84783,299.55104,-1116.8499999999985,1595.1500000000015,1230.1500000000015,239.0,1211.1500000000015
MD99-2334,24021.70596,525.53103,-2517.8125,1844.1875,855.1875,-337.0,984.1875
MD99-2334,24759.36656,604.52128,-3289.25,1875.75,1067.75,-707.0,1014.75
MD99-2334,25569.76859,510.32514,-2688.5833300000013,2071.4166699999987,1400.4166699999987,-309.0,1277.4166699999987
MD99-2334,26889.80729,675.29245,-3582.5,2333.5,1362.5,-624.0,1223.5
MD99-2334,27523.88217,478.625565,-2622.4000000000015,2112.5999999999985,1136.5999999999985,-255.0,1088.5999999999985
MD99-2334,30044.57116,473.532355,-2841.0,1751.0,1378.0,-545.0,926.0
MD99-2334,30911.17008,493.9382,-3401.75,1441.25,764.25,-980.0,472.25
MD99-2334,212.12069,214.1972,-1009.00277,684.99723,620.99723,-162.0,551.99723
MD99-2334,1010.6,372.695,-1566.39017,1273.60983,424.6098300000001,-146.0,491.6098300000001
MD99-2334,3215.85241,211.310695,-641.4666699999998,784.5333300000002,516.5333300000002,72.0,532.5333300000002
MD99-2334,8559.63478,633.569455,-2383.4163,1500.5837000000001,241.58370000000014,-441.0,359.58370000000014
MD99-2334,11266.73423,382.14392,-1523.4092199999996,979.5907800000004,373.59078000000045,-272.0,495.59078000000045
MD99-2334,11855.79348,238.155255,-912.213600000001,667.786399999999,573.786399999999,-122.0,459.78639999999905
MD99-2334,12187.00418,194.278455,-891.6571399999993,627.3428600000007,447.34286000000066,-132.0,451.34286000000066
MD99-2334,12449.98718,161.50423,-860.0,604.0,518.0,-128.0,467.0
MD99-2334,12592.0,120.5,-623.0,682.0,497.0,30.0,483.0
MD99-2334,12762.0,278.875,-1471.5217400000001,829.4782599999999,161.47825999999986,-321.0,311.47825999999986
MD99-2334,14212.66667,643.270835,-2396.0869600000005,1222.9130399999995,128.91303999999946,-587.0,231.91303999999946
MD99-2334,14364.92857,598.76745,-2385.4347799999996,1149.5652200000004,274.5652200000004,-618.0,329.5652200000004
MD99-2334,15042.68856,126.693485,-176.02538000000095,788.974619999999,608.974619999999,306.0,608.974619999999
MD99-2334,15341.0,136.165625,-163.0,1316.0,1030.0,576.0,1035.0
MD99-2334,15531.07813,132.359765,-442.7709500000001,1254.22905,949.2290499999999,406.0,945.2290499999999
MD99-2334,15813.13699,199.59281,67.0375299999996,1309.0375299999996,1009.0375299999996,688.0,1040.0375299999996
MD99-2334,17263.59018,233.70726,-413.2404999999999,1292.7595000000001,990.7595000000001,440.0,956.7595000000001
MD99-2334,17886.88372,220.02643,-631.6619300000002,1151.3380699999998,863.3380699999998,260.0,927.3380699999998
MD99-2334,18808.10462,221.831175,-642.0857299999989,1159.9142700000011,513.9142700000011,259.0,738.9142700000011
MD99-2334,20435.23729,261.36469,-747.9605200000005,983.0394799999995,420.03947999999946,118.0,626.0394799999995
MD99-2334,21693.28416,213.208655,-834.5805900000014,931.4194099999986,718.4194099999986,48.0,703.4194099999986
MD99-2334,22227.79167,299.55104,-1573.8499999999985,1293.1500000000015,853.1500000000015,-140.0,779.1500000000015
MD99-2334,24236.02994,525.53103,-2856.8125,1701.1875,695.1875,-578.0,804.1875
MD99-2334,25223.37342,604.52128,-3675.25,1442.75,553.75,-1116.0,642.75
MD99-2334,25952.39636,510.32514,-3055.5833300000013,1764.4166699999987,539.4166699999987,-646.0,776.4166699999987
MD99-2334,27171.75,675.29245,-4238.5,1983.5,1319.5,-1128.0,897.5
MD99-2334,27718.2541,478.625565,-2813.4000000000015,1939.5999999999985,434.59999999999854,-437.0,828.5999999999985
MD99-2334,30167.34118,473.532355,-2895.0,1665.0,524.0,-615.0,752.0
MD99-2334,30928.53514,493.9382,-3411.75,1422.25,759.25,-995.0,446.25
SHAK03-6K,292.0,252.5875,-1194.0,721.0,680.0,-236.0,511.0
SHAK03-6K,3621.5,563.453125,-2470.0,1221.0,301.0,-624.0,376.0
SHAK03-6K,7953.0,489.190625,-2294.0,1235.0,181.0,-530.0,308.0
SHAK03-6K,11948.625,478.9875,-2096.0,966.0,339.0,-565.0,429.0
