id,cal_age,cal_sigma,rad_res,rad_res_sd,mid1,mid2,wmn,med,mode,mid1_resage,mid2_resage,wmn_resage,med_resage,mode_resage
MD02-2489,11773.0,90.0,11080.0,60.0,10136.0,10128.0,10043.0,10129.0,10116.0,941.0,918.0,908.0,945.0,952.0
MD02-2489,12740.0,24.0,11870.0,30.0,10788.0,10766.0,10779.0,10783.0,10789.0,1082.0,1098.0,1113.0,1085.0,1084.0
MD02-2489,12993.0,70.0,12120.0,70.0,11038.0,11030.0,11103.0,11050.0,11051.0,1056.0,1085.0,1123.0,1065.0,1071.0
V34-98,5861.0,44.0,6260.0,40.0,5104.0,5148.0,5238.0,5062.0,5052.0,1168.0,1111.0,1111.0,1190.0,1201.0
Site_936,13832.0,91.0,13040.0,70.0,11944.0,11942.0,12116.0,12002.0,12026.0,1084.0,1107.0,1123.0,1057.0,1022.0
Site_936,19532.0,172.0,17530.0,140.0,16192.0,16064.0,16150.0,16188.0,16357.0,1335.0,1476.0,1589.0,1334.0,1336.0
Site_936,24431.0,210.0,21760.0,170.0,20316.0,20258.0,20397.0,20358.0,20359.0,1422.0,1537.0,1491.0,1406.0,1393.0
LV27-2-4,3395.0,18.0,4205.0,15.0,3178.0,3155.0,3140.0,3184.0,3194.0,1025.0,1048.0,1048.0,1019.0,1016.0
LV27-2-4,5889.0,13.0,6230.0,15.0,5086.0,5128.0,5168.0,5072.0,5062.0,1145.0,1106.0,1090.0,1155.0,1165.0
LV27-2-4,9035.0,20.0,9150.0,15.0,8140.0,8096.0,8168.0,8154.0,8167.0,1009.0,1058.0,1048.0,995.0,985.0
LV27-2-4,11170.0,32.0,10760.0,35.0,9717.0,9752.0,9849.0,9689.0,9665.0,1049.0,1018.0,997.0,1064.0,1082.0
LV27-2-4,14036.0,26.0,13150.0,25.0,12101.0,12072.0,11993.0,12102.0,12106.0,1049.0,1068.0,1092.0,1046.0,1045.0
MD07-3076,29090.0,200.0,25407.0,85.0,24925.0,24991.0,24873.0,24815.0,24724.0,486.0,413.0,281.0,572.0,674.0
MD07-3076,32259.0,200.0,28540.0,89.0,28314.0,27906.0,27671.0,28354.0,28393.0,218.0,608.0,974.0,189.0,163.0
MD07-3076,32915.0,200.0,28827.0,91.0,28559.0,28683.0,28720.0,28527.0,28498.0,274.0,150.0,15.0,295.0,318.0
MD07-3076,34508.0,200.0,30195.0,411.0,30076.0,30180.0,30516.0,30121.0,30142.0,99.0,158.0,138.0,84.0,68.0
MD07-3076,35382.0,200.0,31235.0,316.0,31000.0,30914.0,30616.0,31050.0,31208.0,217.0,226.0,307.0,202.0,184.0
MD07-3076,36341.0,200.0,31533.0,394.0,31986.0,31856.0,31649.0,32086.0,32199.0,-500.0,-450.0,-477.0,-521.0,-543.0
MD07-3076,36907.0,200.0,32447.0,438.0,32600.0,32408.0,32351.0,32572.0,32504.0,-140.0,-80.0,170.0,-138.0,-136.0
MD07-3076,37332.0,200.0,32159.0,463.0,32977.0,32672.0,32300.0,32947.0,32936.0,-794.0,-770.0,-708.0,-795.0,-794.0
MD07-3076,38181.0,200.0,34174.0,758.0,33408.0,33504.0,33695.0,33400.0,33397.0,770.0,766.0,747.0,768.0,769.0
MD07-3076,38322.0,200.0,33429.0,421.0,33452.0,33654.0,33976.0,33441.0,33434.0,-18.0,-36.0,-102.0,-18.0,-17.0
MD07-3076,38747.0,200.0,35747.0,926.0,33594.0,34040.0,34454.0,33586.0,33578.0,2152.0,2130.0,2062.0,2152.0,2154.0
MD07-3076,39713.0,200.0,35620.0,916.0,34618.0,34588.0,34904.0,34618.0,34611.0,1007.0,1042.0,1135.0,1005.0,1004.0
MD07-3076,40137.0,200.0,36236.0,986.0,34991.0,35025.0,35308.0,35006.0,35016.0,1234.0,1240.0,1282.0,1233.0,1234.0
MD07-3076,40654.0,200.0,35879.0,680.0,35450.0,35682.0,35966.0,35470.0,35510.0,412.0,350.0,152.0,412.0,414.0
MD12-3396Cq,8205.0,237.0,7836.0,70.0,7362.0,7343.0,7407.0,7416.0,7441.0,421.0,492.0,439.0,436.0,423.0
MD12-3396Cq,11924.0,292.0,11116.0,90.0,10196.0,10421.0,10696.0,10241.0,10360.0,896.0,690.0,787.0,876.0,808.0
MD12-3396Cq,12902.0,362.0,11711.0,98.0,10726.0,11078.0,10963.0,11018.0,11049.0,720.0,654.0,640.0,707.0,694.0
MD12-3396Cq,13423.0,325.0,12094.0,97.0,11014.0,11478.0,11896.0,11555.0,11830.0,550.0,655.0,452.0,520.0,579.0
MD12-3396Cq,14689.0,282.0,13328.0,120.0,12510.0,12345.0,12761.0,12450.0,12413.0,846.0,1002.0,1132.0,868.0,881.0
MD12-3396Cq,18352.0,307.0,16468.0,156.0,15028.0,15180.0,15161.0,15130.0,15217.0,1418.0,1292.0,1227.0,1378.0,1286.0
MD12-3396Cq,27653.0,850.0,25746.0,317.0,22005.0,23744.0,25194.0,23568.0,24054.0,2226.0,2008.0,2427.0,2158.0,1713.0
MD12-3396Cq,34093.0,500.0,31549.0,1151.0,29748.0,29842.0,29238.0,29491.0,29297.0,1922.0,1768.0,1470.0,1942.0,1967.0
MD12-3396Cq,947.0,165.0,1835.0,61.0,613.0,1050.0,1629.0,1051.0,950.0,824.0,833.0,670.0,786.0,703.0
MD12-3396Cq,947.0,165.0,1835.0,61.0,613.0,1050.0,1629.0,1051.0,950.0,824.0,833.0,670.0,786.0,703.0
MD12-3396Cq,1825.0,230.0,2495.0,63.0,1596.0,1693.0,2113.0,1913.0,1881.0,598.0,801.0,907.0,578.0,565.0
MD12-3396Cq,2306.0,301.0,2839.0,62.0,1711.0,2115.0,2377.0,2256.0,2424.0,516.0,718.0,871.0,549.0,386.0
MD12-3396Cq,2958.0,217.0,3434.0,66.0,2481.0,2796.0,2957.0,2853.0,2897.0,658.0,636.0,745.0,583.0,550.0
MD12-3396Cq,4159.0,281.0,4394.0,69.0,3386.0,3769.0,3891.0,3794.0,3886.0,608.0,641.0,509.0,605.0,571.0
MD12-3396Cq,5267.0,270.0,4985.0,70.0,4151.0,4711.0,4669.0,4525.0,4488.0,330.0,264.0,278.0,421.0,500.0
MD12-3396Cq,6028.0,271.0,5814.0,74.0,4767.0,5363.0,5421.0,5287.0,5312.0,530.0,440.0,473.0,543.0,506.0
MD12-3396Cq,7275.0,331.0,6584.0,77.0,5783.0,6424.0,6710.0,6373.0,6183.0,137.0,150.0,313.0,216.0,392.0
MD12-3396Cq,7637.0,204.0,7423.0,82.0,6276.0,6828.0,6742.0,6796.0,6927.0,654.0,581.0,647.0,620.0,503.0
MD12-3396Cq,7933.0,205.0,7487.0,80.0,6616.0,7074.0,7185.0,7103.0,7300.0,380.0,416.0,432.0,373.0,471.0
MD12-3396Cq,8270.0,255.0,7929.0,85.0,7096.0,7369.0,7230.0,7449.0,7441.0,452.0,551.0,637.0,470.0,513.0
MD12-3396Cq,8975.0,292.0,8472.0,91.0,8058.0,7892.0,8343.0,8018.0,7971.0,404.0,582.0,737.0,406.0,500.0
MD12-3396Cq,9405.0,340.0,9085.0,90.0,7966.0,8246.0,8478.0,8363.0,8699.0,661.0,842.0,930.0,693.0,807.0
MD12-3396Cq,10254.0,422.0,10124.0,109.0,8326.0,8914.0,8926.0,9167.0,8888.0,988.0,1222.0,1042.0,1009.0,1255.0
MD12-3396Cq,11114.0,291.0,10567.0,102.0,9744.0,9634.0,9530.0,9652.0,9589.0,813.0,926.0,977.0,872.0,966.0
MD12-3396Cq,11483.0,253.0,10921.0,107.0,9626.0,9947.0,10044.0,10021.0,10032.0,982.0,982.0,953.0,910.0,891.0
MD12-3396Cq,11750.0,254.0,11256.0,111.0,10169.0,10232.0,10133.0,10117.0,10039.0,1101.0,1010.0,935.0,1119.0,1148.0
MD12-3396Cq,11780.0,257.0,11139.0,107.0,10178.0,10298.0,10427.0,10136.0,10040.0,970.0,863.0,759.0,986.0,1019.0
MD12-3396Cq,12084.0,330.0,11069.0,110.0,10294.0,10514.0,10654.0,10337.0,10367.0,782.0,542.0,739.0,754.0,729.0
MD12-3396Cq,13005.0,337.0,11838.0,115.0,10520.0,11098.0,11442.0,11060.0,11050.0,769.0,728.0,1071.0,742.0,807.0
MD12-3396Cq,13706.0,294.0,12422.0,60.0,11376.0,11642.0,11998.0,11843.0,11829.0,574.0,816.0,531.0,566.0,598.0
MD12-3396Cq,14206.0,303.0,12833.0,123.0,11840.0,11862.0,12294.0,12298.0,12402.0,627.0,976.0,1081.0,557.0,484.0
MD12-3396Cq,14299.0,281.0,12797.0,138.0,11832.0,11950.0,12018.0,12348.0,12403.0,527.0,829.0,1028.0,472.0,432.0
MD12-3396Cq,14299.0,281.0,12797.0,138.0,11832.0,11950.0,12018.0,12348.0,12403.0,527.0,829.0,1028.0,472.0,432.0
MD12-3396Cq,14603.0,277.0,13109.0,137.0,12478.0,12283.0,12705.0,12430.0,12411.0,672.0,842.0,996.0,675.0,678.0
MD12-3396Cq,14603.0,277.0,13109.0,137.0,12478.0,12283.0,12705.0,12430.0,12411.0,672.0,842.0,996.0,675.0,678.0
MD12-3396Cq,14906.0,307.0,13412.0,132.0,12627.0,12478.0,12763.0,12522.0,12480.0,814.0,908.0,1159.0,860.0,909.0
MD12-3396Cq,15805.0,488.0,14399.0,144.0,12502.0,13207.0,13727.0,13194.0,13243.0,1225.0,1197.0,1368.0,1211.0,1182.0
MD12-3396Cq,17652.0,458.0,15517.0,173.0,14328.0,14697.0,14891.0,14472.0,14462.0,988.0,820.0,874.0,1036.0,1027.0
MD12-3396Cq,18034.0,353.0,16267.0,176.0,14164.0,14970.0,15096.0,14702.0,14700.0,1447.0,1296.0,1314.0,1534.0,1640.0
MD12-3396Cq,18455.0,308.0,16106.0,205.0,15206.0,15256.0,15190.0,15183.0,15216.0,947.0,864.0,896.0,935.0,911.0
MD12-3396Cq,18642.0,330.0,17039.0,190.0,14746.0,15456.0,15654.0,15291.0,15219.0,1680.0,1640.0,1480.0,1703.0,1787.0
MD12-3396Cq,19594.0,713.0,17833.0,200.0,14712.0,16408.0,16945.0,16326.0,16367.0,1596.0,1474.0,1236.0,1547.0,1421.0
MD12-3396Cq,19594.0,713.0,17833.0,200.0,14712.0,16408.0,16945.0,16326.0,16367.0,1596.0,1474.0,1236.0,1547.0,1421.0
MD12-3396Cq,21381.0,919.0,18879.0,235.0,17606.0,18014.0,20233.0,17744.0,17811.0,1084.0,910.0,971.0,1165.0,1153.0
MD12-3396Cq,22381.0,1041.0,19992.0,266.0,18379.0,18920.0,20832.0,18659.0,18781.0,1278.0,1070.0,1371.0,1410.0,2057.0
MD12-3396Cq,25465.0,959.0,22688.0,356.0,19474.0,21914.0,24643.0,21166.0,21116.0,1330.0,899.0,197.0,1437.0,1752.0
MD12-3396Cq,25906.0,842.0,23494.0,390.0,20040.0,21982.0,22522.0,21836.0,21977.0,1776.0,1504.0,1375.0,1767.0,1412.0
MD12-3396Cq,26003.0,887.0,22244.0,340.0,21841.0,22362.0,24189.0,21934.0,21978.0,390.0,-58.0,-700.0,391.0,59.0
MD04-2829CQ,18484.96095,200.0,16602.57143,150.0,15114.0,15258.0,15056.0,15191.0,15217.0,1438.0,1344.0,1080.0,1412.57143,1408.57143
MD04-2829CQ,19380.58774,200.0,17196.90625,150.0,16095.0,15933.0,15813.0,16029.0,15994.0,1113.0,1256.0,1132.0,1142.90625,1173.90625
MD04-2829CQ,20297.81212,200.0,17920.5,150.0,16836.0,16857.0,17059.0,16778.0,16735.0,1114.0,1099.0,1145.0,1133.5,1154.5
MD04-2829CQ,20921.08944,200.0,18619.5,150.0,17340.0,17252.0,17361.0,17368.0,17531.0,1278.0,1362.0,1516.0,1264.5,1222.5
MD04-2829CQ,22986.89602,200.0,20384.61538,150.0,19070.0,19062.0,19548.0,19096.0,18802.0,1318.0,1360.0,1412.0,1310.6153799999993,1161.6153799999993
MD04-2829CQ,23400.46384,200.0,20665.33333,150.0,19419.0,19410.0,19627.0,19443.0,19399.0,1223.0,1241.0,1371.0,1220.3333300000013,1219.3333300000013
MD04-2829CQ,25172.45686,200.0,22292.25,150.0,20874.0,21108.0,21286.0,20872.0,21096.0,1409.0,1199.0,1217.0,1407.25,1420.25
MD04-2829CQ,27921.50549,200.0,24688.0,150.0,23716.0,23554.0,23366.0,23917.0,24001.0,930.0,1106.0,1202.0,805.0,722.0
MD04-2829CQ,28981.67621,200.0,26045.34783,150.0,24816.0,24793.0,24450.0,24720.0,24703.0,1254.0,1208.0,1175.0,1310.3478299999988,1339.3478299999988
gh02-1030,10166.0,61.0,9840.0,40.0,8959.0,9048.0,9096.0,8937.0,8901.0,842.0,806.0,755.0,893.0,931.0
gh02-1030,10650.0,87.0,10240.0,60.0,9438.0,9306.0,9285.0,9422.0,9422.0,812.0,893.0,1053.0,815.0,818.0
gh02-1030,11068.5,78.0,10510.0,60.0,9628.0,9728.0,9697.0,9608.0,9561.0,891.0,772.0,707.0,898.0,907.0
gh02-1030,11288.0,71.0,10690.0,60.0,9672.0,9802.0,9778.0,9923.0,9940.0,817.0,876.0,899.0,777.0,754.0
gh02-1030,11721.0,100.0,10950.0,60.0,10116.0,10034.0,9937.0,10098.0,10083.0,838.0,883.0,1013.0,846.0,855.0
gh02-1030,13882.0,104.0,12900.0,70.0,11972.0,11960.0,12089.0,12021.0,12025.0,912.0,940.0,1001.0,885.0,872.0
gh02-1030,14272.0,97.0,13270.0,70.0,12334.0,12206.0,12283.0,12330.0,12315.0,938.0,1048.0,1152.0,935.0,934.0
gh02-1030,14432.0,121.0,13060.0,70.0,12393.0,12280.0,12379.0,12403.0,12405.0,662.0,784.0,810.0,657.0,655.0
gh02-1030,14913.0,65.0,13470.0,40.0,12526.0,12548.0,12642.0,12519.0,12514.0,946.0,939.0,868.0,948.0,952.0
gh02-1030,16867.0,243.0,15090.0,50.0,13906.0,14054.0,14383.0,13860.0,13835.0,1178.0,1051.0,829.0,1223.0,1253.0
gh02-1030,16976.0,78.0,15010.0,80.0,13970.0,14061.0,14165.0,13926.0,13901.0,1055.0,994.0,858.0,1073.0,1091.0
gh02-1030,17124.0,66.0,15140.0,60.0,14090.0,14168.0,14323.0,14123.0,14143.0,1040.0,1010.0,915.0,1022.0,1008.0
gh02-1030,18517.0,87.0,16380.0,60.0,15176.0,15209.0,15194.0,15169.0,15135.0,1203.0,1178.0,1155.0,1208.0,1215.0
gh02-1030,20100.0,102.0,17780.0,70.0,16636.0,16658.0,16595.0,16627.0,16616.0,1148.0,1107.0,1137.0,1150.0,1153.0
gh02-1030,21762.0,204.0,19130.0,180.0,17600.0,18123.0,18535.0,17861.0,17819.0,1238.0,1096.0,1149.0,1249.0,1262.0
BO04-PC11,2731.0,39.0,3180.0,40.0,2544.0,2648.0,2807.0,2569.0,2571.0,590.0,562.0,508.0,608.0,656.0
BO04-PC11,8690.0,62.0,8430.0,40.0,7786.0,7832.0,7858.0,7916.0,7925.0,527.0,596.0,610.0,515.0,510.0
BO04-PC11,13360.0,62.0,12120.0,60.0,11473.0,11488.0,11620.0,11501.0,11513.0,638.0,642.0,633.0,625.0,614.0
BO04-PC11,18482.0,78.0,16640.0,60.0,15172.0,15168.0,15181.0,15178.0,15214.0,1466.0,1484.0,1418.0,1462.0,1459.0
BO04-PC11,19071.0,97.0,17210.0,80.0,15826.0,15718.0,15803.0,15810.0,15797.0,1390.0,1510.0,1438.0,1393.0,1399.0
AII125-8-55,2729.0,31.0,3420.0,35.0,2582.0,2638.0,2723.0,2565.0,2571.0,837.0,813.0,722.0,854.0,876.0
AII125-8-55,4343.0,50.0,4710.0,40.0,3886.0,3908.0,3910.0,3890.0,3889.0,811.0,794.0,828.0,817.0,821.0
AII125-8-55,5463.0,54.0,5610.0,45.0,4716.0,4770.0,4823.0,4709.0,4678.0,893.0,869.0,785.0,893.0,906.0
AII125-8-56,5483.0,63.0,5630.0,60.0,4720.0,4777.0,4754.0,4745.0,4768.0,895.0,871.0,849.0,893.0,890.0
AII125-8-56,9540.0,79.0,9355.0,70.0,8440.0,8527.0,8492.0,8595.0,8693.0,799.0,832.0,848.0,770.0,669.0
AII125-8-56,10035.0,101.0,9705.0,75.0,8874.0,8904.0,8809.0,8887.0,8888.0,813.0,787.0,859.0,815.0,820.0
AII125-8-56,10579.0,126.0,10125.0,80.0,9383.0,9367.0,9354.0,9368.0,9416.0,754.0,796.0,638.0,759.0,760.0
AII125-8-56,11753.0,120.0,10945.0,75.0,10127.0,9996.0,9960.0,10116.0,10090.0,812.0,888.0,1052.0,819.0,831.0
AII125-8-56,12539.0,92.0,11490.0,90.0,10488.0,10714.0,10952.0,10501.0,10479.0,993.0,851.0,763.0,989.0,986.0
AII125-8-56,13393.0,85.0,12395.0,80.0,11540.0,11539.0,11620.0,11522.0,11520.0,864.0,889.0,830.0,870.0,873.0
AII125-8-56,14864.0,146.0,13400.0,90.0,12508.0,12582.0,12603.0,12496.0,12494.0,892.0,802.0,812.0,898.0,907.0
AII125-8-56,15245.0,128.0,13685.0,100.0,12777.0,12788.0,12827.0,12781.0,12754.0,904.0,920.0,886.0,900.0,898.0
AII125-8-56,16408.0,131.0,14580.0,100.0,13590.0,13629.0,13713.0,13601.0,13618.0,986.0,972.0,866.0,982.0,978.0
AII125-8-56,16786.0,121.0,14870.0,100.0,13817.0,13936.0,14054.0,13823.0,13826.0,1046.0,972.0,865.0,1045.0,1047.0
B34-91,19457.0,101.0,17200.0,80.0,16152.0,16119.0,16120.0,16088.0,16039.0,1066.0,1064.0,1156.0,1101.0,1131.0
Nesmeyanov25-1-GGC15,19733.0,99.0,17650.0,80.0,16377.0,16348.0,16348.0,16365.0,16362.0,1283.0,1314.0,1282.0,1282.0,1283.0
Nesmeyanov25-1-GGC18,18163.0,144.0,16250.0,120.0,14940.0,14926.0,14663.0,14779.0,14718.0,1343.0,1294.0,1140.0,1428.0,1511.0
Nesmeyanov25-1-GGC20,19367.0,119.0,17350.0,100.0,16071.0,15947.0,15810.0,16018.0,16000.0,1302.0,1352.0,1571.0,1320.0,1333.0
Nesmeyanov25-1-GGC27,18695.0,223.0,16750.0,200.0,15452.0,15396.0,15068.0,15357.0,15212.0,1340.0,1336.0,1259.0,1377.0,1439.0
KNR140-26GGC,19185.0,118.0,16650.0,100.0,15892.0,15770.0,15698.0,15924.0,15967.0,746.0,848.0,961.0,736.0,725.0
KNR140-43GGC,21250.0,140.0,18350.0,95.0,17638.0,17510.0,17534.0,17575.0,17568.0,746.0,835.0,948.0,765.0,778.0
KNR140-50GGC,12578.0,45.0,11200.0,50.0,10532.0,10640.0,10730.0,10509.0,10482.0,677.0,586.0,567.0,683.0,693.0
KNR140-51GGC,12694.0,51.0,11350.0,65.0,10509.0,10703.0,10639.0,10649.0,10597.0,644.0,632.0,627.0,690.0,720.0
KNR140-66GGC,12923.0,57.0,11600.0,50.0,11004.0,10952.0,11010.0,11022.0,11040.0,588.0,638.0,703.0,582.0,577.0
KNR140-01JPC,12869.0,71.0,11550.0,70.0,10960.0,10902.0,10927.0,10976.0,10981.0,584.0,644.0,616.0,575.0,569.0
KNR140-12JPC,12290.0,87.0,10950.0,55.0,10385.0,10518.0,10536.0,10381.0,10374.0,566.0,433.0,382.0,565.0,567.0
KNR140-12JPC,18208.0,84.0,15750.0,75.0,14953.0,14880.0,14796.0,14859.0,14742.0,812.0,830.0,966.0,877.0,974.0
KNR140-22JPC,18161.0,106.0,15700.0,95.0,14866.0,14877.0,14900.0,14774.0,14724.0,806.0,817.0,902.0,897.0,955.0
KNR140-02JPC,12365.0,193.0,11050.0,160.0,10472.0,10768.0,10979.0,10391.0,10369.0,614.0,360.0,146.0,630.0,645.0
HU89038-8PC,17079.0,69.0,14800.0,60.0,14052.0,14140.0,14285.0,14072.0,14131.0,744.0,698.0,555.0,730.0,703.0
HU89038-8PC,19247.0,110.0,16700.0,90.0,15931.0,15806.0,15586.0,15962.0,15977.0,752.0,830.0,1068.0,742.0,736.0
OCE326-GGC5,17025.0,75.0,14750.0,65.0,14012.0,14100.0,14194.0,13983.0,13936.0,744.0,684.0,552.0,758.0,788.0
64-480,19617.0,159.0,17000.0,130.0,16228.0,16188.0,16158.0,16312.0,16359.0,744.0,802.0,854.0,717.0,679.0
KNR73-3PC,3290.0,22.0,3555.0,15.0,3070.0,3094.0,3060.0,3070.0,3070.0,484.0,461.0,424.0,483.0,484.0
KNR73-3PC,6909.0,30.0,6620.0,25.0,6054.0,6057.0,6028.0,6053.0,6055.0,566.0,552.0,580.0,565.0,566.0
KNR73-3PC,17001.0,96.0,14727.5,80.0,13997.0,14074.0,14166.0,13953.0,13906.0,740.0,671.0,614.0,761.5,794.5
KNR73-3PC,25752.0,186.0,22380.0,190.0,21414.0,21714.0,22093.0,21376.0,21133.0,918.0,760.0,617.0,990.0,1061.0
KNR73-3PC,28878.0,269.0,25520.0,250.0,24560.0,24660.0,24351.0,24654.0,24693.0,858.0,846.0,749.0,881.0,889.0
KNR73-4PC,5323.0,21.0,5170.0,15.0,4623.0,4597.0,4568.0,4649.0,4698.0,546.0,572.0,568.0,520.0,475.0
KNR73-4PC,6753.0,32.0,6487.5,25.0,5934.0,5916.0,5962.0,5934.0,5944.0,555.0,573.0,563.0,552.5,548.5
KNR73-4PC,13332.0,49.0,12010.0,45.0,11454.0,11468.0,11580.0,11475.0,11503.0,553.0,560.0,534.0,541.0,519.0
KNR73-4PC,18019.0,77.0,15550.0,75.0,14684.0,14817.0,14862.0,14689.0,14695.0,862.0,740.0,704.0,860.0,860.0
KNR73-4PC,24029.0,150.0,20830.0,140.0,20040.0,19934.0,20008.0,20029.0,20027.0,806.0,922.0,913.0,798.0,797.0
KNR73-4PC,26781.0,142.0,23365.0,120.0,22435.0,22496.0,22152.0,22413.0,22400.0,941.0,806.0,886.0,945.0,952.0
KNR73-6PG,19189.0,85.0,16650.0,65.0,15904.0,15892.0,15864.0,15928.0,15957.0,739.0,752.0,753.0,727.0,714.0
ME0005-24JC,17721.0,98.0,15300.0,70.0,14510.0,14591.0,14724.0,14480.0,14468.0,802.0,736.0,576.0,812.0,822.0
ME0005-24JC,21327.0,144.0,18400.0,95.0,17672.0,17580.0,17551.0,17608.0,17576.0,747.0,812.0,761.0,769.0,801.0
PLDS-007G,16272.0,91.0,14150.0,70.0,13502.0,13485.0,13433.0,13493.0,13481.0,652.0,648.0,656.0,653.0,658.0
PLDS-007G,18932.0,129.0,16425.0,120.0,15650.0,15592.0,15502.0,15695.0,15755.0,774.0,818.0,683.0,745.0,713.0
PLDS-007G,20436.0,141.0,17675.0,120.0,16924.0,16949.0,16907.0,16894.0,16847.0,756.0,725.0,747.0,765.0,788.0
RNDB-PC11,13963.0,66.0,13100.0,50.0,12071.0,12083.0,12156.0,12040.0,12030.0,1041.0,1024.0,935.0,1055.0,1064.0
RNDB-PC13,10714.0,64.0,10450.0,40.0,9489.0,9442.0,9431.0,9474.0,9442.0,966.0,1006.0,1018.0,972.0,987.0
RNDB-PC13,13846.0,89.0,13000.0,70.0,11863.0,11968.0,12017.0,12010.0,12026.0,1034.0,1049.0,997.0,1005.0,979.0
RNDB-PC13,13902.0,61.0,13050.0,50.0,12029.0,11990.0,12048.0,12031.0,12033.0,1021.0,1045.0,1137.0,1017.0,1016.0
S67-FFC15,13329.0,203.0,12000.0,190.0,11062.0,11422.0,11928.0,11476.0,11517.0,548.0,642.0,672.0,537.0,530.0
S67-FFC15,25185.0,228.0,21800.0,210.0,20872.0,21254.0,21653.0,20890.0,21102.0,908.0,664.0,323.0,903.0,898.0
VNTR01-10GC,16303.0,70.0,14175.0,55.0,13522.0,13528.0,13517.0,13519.0,13514.0,654.0,648.0,656.0,654.0,656.0
VNTR01-10GC,25617.0,88.0,22200.0,90.0,21222.0,21526.0,21822.0,21183.0,21140.0,988.0,718.0,571.0,1006.0,1027.0
KNR140-39GGC,1364.0,39.0,1980.0,35.0,1504.0,1440.0,1473.0,1490.0,1498.0,483.0,541.0,566.0,489.0,493.0
KNR140-39GGC,6907.0,49.0,6620.0,40.0,6058.0,6062.0,6100.0,6051.0,6055.0,564.0,564.0,528.0,566.0,570.0
KNR140-39GGC,12696.0,35.0,11350.0,50.0,10700.0,10733.0,10799.0,10651.0,10651.0,660.0,634.0,609.0,693.0,711.0
KNR140-39GGC,19487.0,94.0,16900.0,75.0,16172.0,16170.0,16208.0,16121.0,16080.0,738.0,732.0,754.0,769.0,804.0
KNR140-37JPC,18209.0,94.0,15750.0,80.0,14958.0,14877.0,14826.0,14863.0,14740.0,806.0,842.0,972.0,872.0,979.0
KNR140-37JPC,21121.0,120.0,18250.0,95.0,17493.0,17433.0,17412.0,17532.0,17550.0,736.0,778.0,893.0,724.0,716.0
KNR140-37JPC,24537.0,155.0,21250.0,120.0,20432.0,20281.0,20291.0,20409.0,20378.0,830.0,950.0,1040.0,832.0,836.0
KNR140-37JPC,27272.5,215.0,23900.0,250.0,22906.0,23005.0,22564.0,23009.0,23256.0,940.0,806.0,833.0,913.0,827.0
KNR140-12JPC,17252.0,94.0,14950.0,80.0,14218.0,14198.0,14300.0,14167.0,14154.0,758.0,761.0,783.0,774.0,786.0
KNR140-12JPC,18964.5,142.0,16450.0,130.0,15683.0,15599.0,15555.0,15728.0,15766.0,766.0,814.0,873.0,735.0,709.0
KNR178-2GC,19431.0,69.0,16850.0,60.0,16084.0,16160.0,16171.0,16062.0,16046.0,772.0,688.0,703.0,782.0,794.0
KNR178-2GC,20239.0,81.0,17500.0,70.0,16732.0,16763.0,16749.0,16728.0,16721.0,768.0,728.0,757.0,769.0,771.0
KNR178-2GC,20352.0,65.0,17600.0,60.0,16820.0,16860.0,16845.0,16819.0,16818.0,779.0,736.0,744.0,779.0,782.0
KNR178-2GC,21256.0,95.0,18350.0,70.0,17600.0,17560.0,17567.0,17576.0,17569.0,761.0,779.0,838.0,769.0,776.0
KNR197-10-CDH42,17717.0,125.0,15300.0,95.0,14525.0,14618.0,14633.0,14482.0,14469.0,796.0,691.0,629.0,807.0,817.0
KNR197-10-CDH42,18319.0,90.0,15850.0,75.0,15032.0,14988.0,14878.0,15160.0,15221.0,796.0,852.0,859.0,707.0,651.0
KNR197-10-CDH42,19551.0,127.0,16950.0,100.0,16205.0,16144.0,16162.0,16219.0,16354.0,738.0,777.0,943.0,730.0,685.0
KNR197-10-CDH42,19934.0,81.0,17250.0,65.0,16492.0,16486.0,16515.0,16518.0,16541.0,749.0,757.0,795.0,736.0,722.0
KNR197-10-CDH42,21407.0,217.0,18450.0,160.0,17690.0,17756.0,17891.0,17696.0,17803.0,762.0,710.0,641.0,759.0,756.0
KNR197-10-GGC17,14915.0,85.0,13100.0,60.0,12516.0,12586.0,12640.0,12521.0,12514.0,578.0,536.0,437.0,575.0,577.0
KNR197-10-GGC17,20460.0,43.0,17700.0,40.0,16930.0,16958.0,16983.0,16919.0,16909.0,772.0,743.0,765.0,778.0,787.0
KNR31GPC5,12421.5,375.0,11150.0,310.0,10422.0,10738.0,10827.0,10415.0,10370.0,570.0,322.0,205.0,646.0,713.0
OCE326-GGC14,13844.0,90.0,12450.0,70.0,11948.0,11960.0,12043.0,12008.0,12023.0,486.0,502.0,471.0,456.0,429.0
OCE326-GGC14,14106.0,89.0,12650.0,60.0,12168.0,12141.0,12157.0,12230.0,12260.0,470.0,496.0,535.0,432.0,396.0
OCE326-GGC14,14257.0,98.0,12750.0,55.0,12326.0,12201.0,12271.0,12321.0,12310.0,425.0,546.0,628.0,423.0,425.0
OCE326-GGC14,15557.0,101.0,13600.0,75.0,12994.0,12978.0,12899.0,12981.0,12949.0,610.0,609.0,637.0,614.0,621.0
146-893A,1007.0,60.0,1850.0,60.0,924.0,1078.0,1088.0,1116.0,1120.0,748.0,759.0,806.0,735.0,729.0
