F14R,H82-2,H82-2-2,H82-4,H82-6,H82-8,H82-10,H82-10-2,H82-core-5,H82-core-5-2,H82-core-7,H82-core-14,H82-core-19,H82-core-19-2,H82-core-21,H82-core-25,H82-core-30,H82-core-35,H82-core-42,H82-core-42-2,H82-core-44,H82-core-53,H82-core-53-2,H82-core-56,H82-core-55,H82-core-60,H82-core-60-2,H82-core-65,H82-core-70,H82-core-75,H82-core-80,H82-core-85,H82-core-90,H82-core-95,H82-core-95-2,H82-A1,H82-A2,H82-A3,H82-A4,H82-A5,H82-A5-2,H82-A6,H82-A7,H82-A8,H82-A8-2,H82-A9,H82-A10,H82-A11,H82-A12,H82-A13,H82-A13-2,H82-A14,H82-A15,H82-A16,H82-A16-2,H82-A17,H82-A17-2,H82-A18,H82-A18-2,H82-A19,H82-A19-2,H82-A20,H82-A20-2,H82-A21,H82-A22,H82-A23,H82-A24,H82-A25,H82-A26,H82-A26-2,H82-A27,H82-A28,H82-A29,H82-A29-2,H82-A30,H82-A31,H82-A32,H82-A33,H82-A34,H82-A35,H82-A36
0.9705651402063312,2.803303460602698e-09,4.6407826575249033e-10,0.0,2.7743039505580195e-11,1.0175814585612075e-14,1.5982532525954982e-08,2.5554475492028526e-08,1.802485749694459e-06,9.592383007157277e-08,6.781956948010992e-10,0.000471539661543165,0.00014801688904219108,1.7137242225324676e-06,1.2326416620425854e-06,8.308008970977194e-07,6.484907288106526e-07,2.1715740264569607e-08,1.7648399177936322e-10,3.457277430296232e-07,7.730444031321302e-05,1.3849885035831383e-05,7.319917640255665e-09,4.0388576255881345e-07,2.7698090690730033e-08,3.18182201495315e-08,3.2734069694336966e-07,4.7334753791765405e-06,0.00010020721039036488,7.303294654459981e-08,8.154743091484813e-06,5.514250326338913e-06,0.00017471404714764781,2.431303880554246e-06,1.4772414037603575e-06,0.0013263551912994468,4.000935839013417e-06,5.406714891295335e-08,4.547731583959884e-06,1.0636490519699083e-14,0.0,2.9565093503957522e-06,3.4211694951078876e-07,5.770461646649687e-10,1.0981702388633603e-13,4.881224949164405e-08,2.511876309600604e-08,0.0,8.024986046038292e-11,1.076923887128557e-13,0.0,1.601750282034004e-08,2.0779913337190806e-06,2.1033377765712455e-08,3.707140524769448e-10,0.0,0.0,7.938714112499649e-07,8.169618801499868e-08,1.4301269216721414e-05,6.024206670348338e-05,4.1468472640435145e-11,9.317805093700315e-10,1.0303200739616753e-11,3.795834638582826e-10,5.4295291596401265e-12,1.2289796219094331e-11,8.108332629487343e-10,1.1382357302557009e-07,5.6336242840150315e-08,8.878098783370085e-09,1.2177438338945545e-11,1.8664450248833993e-06,1.1813020226733883e-05,1.8329857252319958e-06,3.520012282877781e-07,1.8100251736865257e-06,2.052404429044516e-06,0.0012406298248929936,4.953202575079495e-06,8.45353245975594e-08
0.9704443254756469,3.3371136138397588e-09,5.580244891302443e-10,0.0,2.9289670623830104e-11,1.2185380514278172e-14,1.757690975174101e-08,2.8017714895264166e-08,1.9862731471229113e-06,1.0836340650257928e-07,7.685105090077111e-10,0.0004983722651823058,0.00015905883169272102,1.913864566187334e-06,1.3511583354852724e-06,9.240756768330226e-07,7.290924401004751e-07,2.357203290293238e-08,1.825778382572624e-10,3.802865882512416e-07,7.960126041702518e-05,1.5087147785673527e-05,8.585134560920507e-09,4.291708649451351e-07,2.9458416964591593e-08,3.347154868958267e-08,3.506753601243391e-07,4.969851426895036e-06,0.00010608236908334835,7.790810247500542e-08,8.697752235448571e-06,5.6749368472056215e-06,0.0001815449861917381,2.5616004812693502e-06,1.550082585548295e-06,0.00135066175833296,4.399066889888677e-06,6.150191245745265e-08,4.82441430965476e-06,1.2523816267874314e-14,0.0,3.2679414442898878e-06,3.883810567500428e-07,6.673621483356515e-10,1.3098295239001108e-13,5.3972027557197087e-08,2.8516596842668736e-08,0.0,9.453895429643919e-11,1.285579882186618e-13,0.0,1.8449776017600975e-08,2.2820186495524337e-06,2.2812425276144112e-08,4.230257385015263e-10,0.0,0.0,8.303449212221318e-07,8.561649386077286e-08,1.5322635472213387e-05,6.449114384100233e-05,4.71207502952168e-11,1.0658804843421662e-09,1.1942940630903935e-11,4.438417285675992e-10,5.969060263560274e-12,1.398160505762003e-11,9.000147667056274e-10,1.3068112266265674e-07,6.49552354587702e-08,1.001990854303999e-08,1.365292849835215e-11,1.972329158402213e-06,1.2288227506724062e-05,2.0140584187860894e-06,3.8020525702838385e-07,1.9851231215693715e-06,2.1391110431779073e-06,0.0012732666874837686,5.4240243143099615e-06,9.53913298187535e-08
0.9703235257838285,3.968539005322108e-09,6.703228405807622e-10,0.0,3.090462120870229e-11,1.4575212857024612e-14,1.9318483771545305e-08,3.0699583885721336e-08,2.1874231994171777e-06,1.223432478996232e-07,8.733171676574094e-10,0.0005263438791000904,0.00017082722868879497,2.1357253284259573e-06,1.480785333853813e-06,1.0270023160054966e-06,8.189449086863264e-07,2.563637064774419e-08,1.8887807805318623e-10,4.181747799495874e-07,8.200458303426023e-05,1.6421721158724907e-05,1.0058002489668548e-08,4.574271409560386e-07,3.1314672930771585e-08,3.5211054373858976e-08,3.7576997132158605e-07,5.217191679471994e-06,0.0001122456103896028,8.313591721555001e-08,9.272662168698087e-06,5.8375349376690455e-06,0.00018853599925003318,2.7002022824677303e-06,1.6270470486436943e-06,0.0013748114633329264,4.834015755354776e-06,6.990835665375374e-08,5.116419468885639e-06,1.473771071739537e-14,0.0,3.6098971112242767e-06,4.405475081784244e-07,7.71346691944449e-10,1.5619515378509582e-13,5.965637044175089e-08,3.235450177384298e-08,0.0,1.1129867990250957e-10,1.533688791934183e-13,0.0,2.1234629139525205e-08,2.50469392328573e-06,2.4728387831414324e-08,4.822249195889913e-10,0.0,0.0,8.683445910795265e-07,8.972672011781639e-08,1.6405665895575035e-05,6.896564881501383e-05,5.35119978265276e-11,1.2180020527924879e-09,1.3836964636938593e-11,5.186012561731832e-10,6.572741706524864e-12,1.589607979235256e-11,9.984024722699931e-10,1.4990741078798228e-07,7.482938122860572e-08,1.1301431981905605e-08,1.5318582007929945e-11,2.0830239970678066e-06,1.27805104290115e-05,2.2128008980034587e-06,4.1042472263881496e-07,2.1760057963145235e-06,2.2281779568127046e-06,0.0013058705501223856,5.937176624961024e-06,1.0759570886677442e-07
0.9702027411290043,4.714637782945071e-09,8.044189714919584e-10,0.0,3.2590157618214906e-11,1.7414079436469588e-14,2.121960157690769e-08,3.361757643513712e-08,2.4074235442805825e-06,1.3804389931513638e-07,9.95025275233601e-10,0.0005554774338430215,0.00018336189859284016,2.3814715433186464e-06,1.6225391786512745e-06,1.1404808371353842e-06,9.190123004344478e-07,2.7936986421136168e-08,1.9539618079372238e-10,4.5969795574329435e-07,8.451919683423593e-05,1.786001978617722e-05,1.1770634563049438e-08,4.890349880865683e-07,3.327098601867801e-08,3.7042604152366294e-08,4.0274796881656207e-07,5.476080884082316e-06,0.0001187074165705095,8.874479247930458e-08,9.881037142002114e-06,6.0019815324630244e-06,0.00019568517916828312,2.847728161306721e-06,1.708424586042673e-06,0.0013987884103947542,5.308885352719176e-06,7.940630119990814e-08,5.424464941338184e-06,1.7333195904857076e-14,0.0,3.985117960137007e-06,4.993201548522385e-07,8.90991737882489e-10,1.8622635107816184e-13,6.591660576639082e-08,3.6686728531767736e-08,1.0096238898396408e-14,1.3094264876506526e-10,1.8285348839841914e-13,0.0,2.4420561347136326e-08,2.747578336155025e-06,2.6790658299542424e-08,5.491462903531657e-10,0.0,0.0,9.079234221611562e-07,9.403598615332777e-08,1.755318947346447e-05,7.36713768040017e-05,6.07347992790122e-11,1.390383839992575e-09,1.6023684832365155e-11,6.055131664398305e-10,7.249895328282696e-12,1.8061088650245737e-11,1.1068781191400123e-09,1.7181557368674334e-07,8.613138691452075e-08,1.2738825694441351e-08,1.7200246566507324e-11,2.1986844657612197e-06,1.3290568271257612e-05,2.430836280046532e-06,4.427827669317324e-07,2.383979193655727e-06,2.319610360116756e-06,0.0013383995395600794,6.4961847531784756e-06,1.2130894740552887e-07
0.9700819715093022,5.5952990820755e-09,9.643772689799008e-10,0.0,3.4348637246695494e-11,2.0782589769228418e-14,2.3293522761712592e-08,3.679040328724136e-08,2.6478732584650675e-06,1.556656788653973e-07,1.1364335259341926e-09,0.0005857947536987514,0.00019670422043286323,2.653463229242213e-06,1.7775264260128697e-06,1.2654839669840217e-06,1.0303477463328315e-06,3.050607733770756e-08,2.0214476527435313e-10,5.051880905196664e-07,8.71500322004482e-05,1.9408775983525938e-05,1.3759775195273445e-08,5.244200823437223e-07,3.5331592838381654e-08,3.8972614268066384e-08,4.3173972244456966e-07,5.747149820095323e-06,0.00012547843416063848,9.476555509142223e-08,1.0524497023438681e-05,6.168214440353485e-06,0.0002029902863570372,3.004844854566848e-06,1.794528056471427e-06,0.0014225773011317154,5.827008925785804e-06,9.012936789662374e-08,5.749292840942276e-06,2.037432418102717e-14,0.0,4.396565907274937e-06,5.654802729284023e-07,1.028567367832517e-09,2.219976117106363e-13,7.28088993994033e-08,4.1573843680643885e-08,1.250566452310828e-14,1.5395128154330035e-10,2.1787035408349315e-13,0.0,2.806235231332989e-08,3.012349716231731e-06,2.900918669478338e-08,6.247157818605077e-10,0.0,0.0,9.49135697363464e-07,9.855381084755327e-08,1.8768099631247263e-05,7.861378709344538e-05,6.889286824601808e-11,1.5855185565400676e-09,1.8547163915706707e-11,7.064773067581669e-10,8.011372373732795e-12,2.0507794022430936e-11,1.2264004922572902e-09,1.9675722977512512e-07,9.905618575668506e-08,1.4349995423675371e-08,1.9327403885700306e-11,2.3194683174205346e-06,1.3819141529627167e-05,2.669921595734983e-06,4.774084067284598e-07,2.6104461038058965e-06,2.4134115294551174e-06,0.0013708113642388762,7.104835838176562e-06,1.3670960733776348e-07
0.9699612169228509,6.633685611652597e-09,1.1549864646587074e-09,0.0,3.618252078875981e-11,2.4775126662082088e-14,2.5554475492028526e-08,4.0238060105139915e-08,2.9104896198841305e-06,1.7543065838998597e-07,1.3007895400756436e-09,0.0006173164548358818,0.00021089714721674822,2.954270848959554e-06,1.94695118895869e-06,1.4030618147729857e-06,1.1541003046986846e-06,3.338033577462605e-08,2.0913772905071955e-10,5.550055767456817e-07,8.990216297266929e-05,2.1075047521657705e-05,1.606741364150731e-08,5.640583274255783e-07,3.7500838012502836e-08,4.100810277375131e-08,4.62882759290875e-07,6.031079649752565e-06,0.0001325694635227486,1.0123165781499272e-07,1.1204717908036444e-05,6.336172918244678e-06,0.0002104487435517676,3.1722704082087834e-06,1.8856951951486319e-06,0.001446163478115049,6.391964063277107e-06,1.0222644449070147e-07,6.091669788583506e-06,2.3935578340568827e-14,0.0,4.8474383365618155e-06,6.39894262486761e-07,1.186658784493013e-09,2.646070833645445e-13,8.039469460936427e-08,4.70834165252538e-08,1.5477468596231494e-14,1.8088217549008217e-10,2.594317781263805e-13,0.0,3.222181946596724e-08,3.300809950550407e-06,3.139450738987168e-08,7.099592588667965e-10,0.0,0.0,9.920369976813616e-07,1.0329012640845117e-07,2.005335101200407e-05,8.379796218676331e-05,7.810233835292652e-11,1.8061791139221766e-09,2.1457924376344528e-11,8.236779603408925e-10,8.869813035698906e-12,2.3271016923827506e-11,1.3580114021116275e-09,2.25126796989327e-07,1.1382357302557009e-07,1.615477083109539e-08,2.1733687805329927e-11,2.4455362342480795e-06,1.4367014642896931e-05,2.9319571014517745e-06,5.144366942363286e-07,2.856912258039136e-06,2.509582927107601e-06,0.0014030634428253187,7.767194954267709e-06,1.539962198254904e-07
0.969840477367779,7.856740689066602e-09,1.3818822387755194e-09,0.0,3.809438637901071e-11,2.9502073907141396e-14,2.8017714895264166e-08,4.3981898029223606e-08,3.1971151312396606e-06,1.9758481876888622e-07,1.491858386778174e-09,0.0006500618438339349,0.00022598521537623475,3.2866917962357616e-06,2.132123219652604e-06,1.554346732566936e-06,1.2915223476450206e-06,3.6601546469992774e-08,2.1639039271417981e-10,6.095414490523071e-07,9.278080831814833e-05,2.2866225041836214e-05,1.8741470477370762e-08,6.084812891744882e-07,3.9783172707196663e-08,4.315674614708553e-08,4.96321983573174e-07,6.328606625005627e-06,0.00013999144753540135,1.081793949337402e-07,1.1923432638150829e-05,6.5057982857225895e-06,0.0002180576314958885,3.3507778389971293e-06,1.982290552308466e-06,0.001469532965837091,7.007587277894095e-06,1.158632882422914e-07,6.45238716352789e-06,2.8103538447638548e-14,0.0,5.341184067104544e-06,7.235220145103754e-07,1.3682079378612917e-09,3.1536441860918755e-13,8.874118940490499e-08,5.329077455233887e-08,1.9139864185724325e-14,2.1238200716637593e-10,3.087306593785377e-13,0.0,3.6968658846430676e-08,3.6148927537469727e-06,3.3957767332859716e-08,8.060118942486911e-10,0.0,0.0,1.0366842206545444e-06,1.0825529244741208e-07,2.141195587021502e-05,8.922856689903781e-05,8.849319982990783e-11,2.055447197920959e-09,2.481387037568629e-11,9.596244058332535e-10,9.839949790198774e-12,2.6389638727394225e-11,1.5028420577809255e-09,2.5736623903321327e-07,1.3068112266265674e-07,1.817509600436498e-08,2.4457476341822096e-11,2.5770519477379653e-06,1.4935018881693293e-05,3.218996063490305e-06,5.540088735230375e-07,3.1249927764844666e-06,2.608124321758762e-06,0.0014351130364890928,8.487621785483461e-06,1.733893576728691e-07
0.9697197528422153,9.295768320505892e-09,1.6516893679341803e-09,0.0,4.008694582263108e-11,3.5092382440980547e-14,3.0699583885721336e-08,4.8044696611204906e-08,3.509724801381796e-06,2.224003923674097e-07,1.7140009695636842e-09,0.0006840488170937533,0.0002420145497767211,3.6537679587298405e-06,2.334466584192233e-06,1.7205583535032698e-06,1.4439773876842356e-06,4.021725713532939e-08,2.2391966073064628e-10,6.69219761060331e-07,9.579133476168062e-05,2.479003907872779e-05,2.1836564438300278e-08,6.582821555311021e-07,4.218315285112006e-08,4.5426940218841055e-08,5.322098894519525e-07,6.64052717067168e-06,0.00014775545940149749,1.1564813345111425e-07,1.268243122773658e-05,6.677034581416392e-06,0.00022581368559759218,3.541199017639254e-06,2.084707566846583e-06,0.0014926725090115,7.677989140381831e-06,1.312242807403978e-07,6.832261333562206e-06,3.297878718745084e-14,0.0,5.8815201495704865e-06,8.174259930189369e-07,1.5765603401057187e-09,3.758317316416827e-13,9.792185518915659e-08,6.027983362532815e-08,2.364959379185528e-14,2.492001939713037e-10,3.6717188668255806e-13,0.0,4.2381377813856174e-08,3.956671800615074e-06,3.671075529519137e-08,9.141282567273747e-10,0.0,0.0,1.0831356011633966e-06,1.1346011031013387e-07,2.284698007323295e-05,9.490980773570584e-05,1.0021089800649649e-10,2.33674452850196e-09,2.8681337325109922e-11,1.117196945209248e-09,1.0938960129112302e-11,2.9907043636499115e-11,1.6621198526520467e-09,2.9397027594048543e-07,1.4990741078798228e-07,2.043523692295112e-08,2.754256786254035e-11,2.714182379062154e-06,1.552403541274428e-05,3.5332550219888346e-06,5.962725324440623e-07,3.4164189243765515e-06,2.7090339308174222e-06,0.0014669173843924852,9.2707879218501e-06,1.9513390170780497e-07
0.9695990433442891,1.0987095944879042e-08,1.972186318440908e-09,0.0,4.2163063172882005e-11,4.169652257566233e-14,3.361757643513712e-08,5.245073907724278e-08,3.850433678987046e-06,2.5017840561793316e-07,1.9722636011452802e-09,0.0007192937616352592,0.00025903286391947976,4.0588044074940265e-06,2.5555289632462787e-06,1.9030088022621162e-06,1.6129483603115278e-06,4.4281530815800144e-08,2.317442003036147e-10,7.345001226523292e-07,9.893925840673248e-05,2.6854566656935842e-05,2.5414867655659875e-08,7.141222646362875e-07,4.470543702788697e-08,4.782786563093686e-08,5.707067654615234e-07,6.967703364356678e-06,0.00015587268956824892,1.2368056079350242e-07,1.3483561183596486e-05,6.849829262632093e-06,0.00023371329360892139,3.744428782981187e-06,2.193370782717812e-06,0.0015155696080399368,8.407569959558888e-06,1.4851434623603167e-07,7.2321338640673186e-06,3.8678105513286004e-14,0.0,6.472449511713645e-06,9.22781081458757e-07,1.8155176757924585e-09,4.4787275839790973e-13,1.080170000942647e-07,6.814400952621417e-08,2.919811630163614e-14,2.922045491265474e-10,4.364100624002782e-13,0.0,4.85483285092516e-08,4.328369229247343e-06,3.966593217461147e-08,1.0356931482245002e-09,0.0,0.0,1.1314507350733567e-06,1.1891583765732585e-07,2.4361538705316394e-05,0.00010084539287411818,1.134181145392202e-10,2.653867066156358e-09,3.313628740348849e-11,1.2996990937992288e-09,1.2186878768697872e-11,3.387160563423351e-11,1.8371755823994746e-09,3.3549209645696604e-07,1.7181557368674334e-07,2.2962007174408626e-08,3.10389536362125e-11,2.8570978013811654e-06,1.6134998548518094e-05,3.877124539895822e-06,6.413817493709474e-07,3.7330451835021603e-06,2.8123085856396423e-06,0.0014984338418312486,1.012169476171777e-05,2.1950151671141325e-07
0.9694783488721298,1.2972830584289657e-08,2.352495577958636e-09,0.0,4.432577594511602e-11,4.948987615432187e-14,3.679040328724136e-08,5.722588985920699e-08,4.22150463138311e-06,2.812514352663048e-07,2.272480254271539e-09,0.0007558114578037596,0.0002770894549544362,4.505389263809493e-06,2.7969916125333255e-06,2.1031080708095035e-06,1.8000463783592773e-06,4.8855789044052595e-08,2.398846411652326e-10,8.058804061193915e-07,0.00010223024738225543,2.9068237428223858e-05,2.954705793991637e-08,7.767382461884194e-07,4.73547840294345e-08,5.036955804134252e-08,6.119808892103327e-07,7.311068833811745e-06,0.0001643544317514401,1.3232294993211911e-07,1.4328727716626585e-05,7.0241339498064825e-06,0.00024175249437266759,3.961429296860731e-06,2.308738215970808e-06,0.0015382125514910216,9.201035995565034e-06,1.6796104653751058e-07,7.652871706457032e-06,4.5337030179223515e-14,0.0,7.118279471618347e-06,1.0408852445281218e-06,2.0893968710291626e-09,5.337115790963675e-13,1.1911438060670801e-07,7.69872179310875e-08,3.60190992201638e-14,3.42399213478211e-10,5.183906500845172e-13,0.0,5.55688517210601e-08,4.732364520587756e-06,4.283646237874902e-08,1.172233227246938e-09,0.0,0.0,1.181690606285136e-06,1.2463420328845532e-07,2.595879127078773e-05,0.0001070384930793734,1.2829674847680885e-10,3.0110224514183184e-09,3.826566911365953e-11,1.5109166986019768e-09,1.3607077428216357e-11,3.833722395808221e-11,2.0294511165121056e-09,3.8254961180045875e-07,1.9675722977512512e-07,2.578501328851518e-08,3.5003700114224736e-11,3.005972025672794e-06,1.6768899193093183e-05,4.253180440499467e-06,6.894972340674204e-07,4.076856644994558e-06,2.9179439207455636e-06,0.0015296200204452397,1.1045691999473574e-05,2.467933533822214e-07
0.9693576694238669,1.5301720378574044e-08,2.803303460602698e-09,0.0,4.657831926349115e-11,5.867662932516318e-14,4.0238060105139915e-08,6.239767431864998e-08,4.625356359469329e-06,3.159865923019831e-07,2.621389157869504e-09,0.0007936149844176047,0.00029623519311448843,4.997414794221861e-06,3.0606800176784073e-06,2.322369551056902e-06,2.0070199738566005e-06,5.4009755708308124e-08,2.4836379835123525e-10,8.838996298189895e-07,0.00010567012455226391,3.143983931870754e-05,3.431337739957349e-08,8.469498236435921e-07,5.0136050058223115e-08,5.3062983292159525e-08,6.562087109597884e-07,7.671635092501084e-06,0.000173212068059308,1.4162544286376967e-07,1.521989383604746e-05,7.199905217427883e-06,0.0002499269776795276,4.193234649239619e-06,2.431303880554246e-06,0.0015605904454549307,1.0063416189576746e-05,1.8981686631641133e-07,8.095367366666743e-06,5.311271425807349e-14,0.0,7.823641135255532e-06,1.1731710586262488e-06,2.4030963628322524e-09,6.360028353117653e-13,1.313098653565511e-07,8.692497042042262e-08,4.4397667604229376e-14,4.0094517551614184e-10,6.154008821766708e-13,0.0,6.355454156375427e-08,5.171203759276997e-06,4.62362463159323e-08,1.325429454548095e-09,0.0,0.0,1.2339176178119514e-06,1.3062742220182203e-07,2.764193649481089e-05,0.00011349170389683389,1.4505012221046428e-10,3.4128710023069823e-09,4.4168963789349795e-11,1.7551848476226166e-09,1.522682323806749e-11,4.336391146738612e-11,2.2405075439138336e-09,4.3583229239925095e-07,2.25126796989327e-07,2.8936921132700878e-08,3.9501956445657925e-11,3.160982611696502e-06,1.742678849555391e-05,4.6641955349271685e-06,7.407864620643996e-07,4.449976728961679e-06,3.025934588143081e-06,0.0015604339298984184,1.2048496672490613e-05,2.773429937803203e-07
0.9692370049976302,1.8030134833806716e-08,3.3371136138397588e-09,0.0,4.892415332697801e-11,6.949423403059129e-14,4.3981898029223606e-08,6.799536057265475e-08,5.064571637680193e-06,3.547887480470863e-07,3.0267656085668608e-09,0.0008327156268987933,0.00031652250517658493,5.53909978449891e-06,3.348575278371822e-06,2.5624157146425578e-06,2.2357648430667507e-06,5.982251249840832e-08,2.572069208643609e-10,9.691410281657475e-07,0.00010926487052767221,3.397852365780299e-05,3.9804807341401215e-08,9.256683273278729e-07,5.3054185564073434e-08,5.592011775506003e-08,7.035750246571934e-07,8.050498334167555e-06,0.00018245705321396976,1.516423534141114e-07,1.6159080319606518e-05,7.377105433183243e-06,0.0002582320852744799,4.440955723217736e-06,2.5616004812693502e-06,0.001582693239655429,1.100007938893261e-05,2.1436170349035487e-07,8.560539054628818e-06,6.218729754219372e-14,0.0,8.5935096926897e-06,1.3212181660486326e-06,2.762170383698123e-09,7.579158038956536e-13,1.44708155223026e-07,9.808557466975299e-08,5.4681057481762e-14,4.691837314166104e-10,7.301282597560217e-13,0.0,7.263064219466229e-08,5.647609279622992e-06,4.987995401830694e-08,1.4971303969856704e-09,0.0,0.0,1.2881956275723632e-06,1.3690821088388864e-07,2.9414206722338964e-05,0.00012020700947196593,1.6390543737707892e-10,3.8645706363681675e-09,5.095994372519732e-11,2.037463527351525e-09,1.7077928077601096e-11,4.901844061506056e-11,2.4720338142079997e-09,4.961086312266893e-07,2.5736623903321327e-07,3.245374488954416e-08,4.4608104930601925e-11,3.3223111057356226e-06,1.810978172262569e-05,5.113151838668665e-06,7.954238018942802e-07,4.854675235678808e-06,3.136274497897301e-06,0.0015908341204125649,1.3136212735275387e-05,3.11519658670768e-07
0.96911635559155,2.1223178594782977e-08,3.968539005322108e-09,0.0,5.1366994578416185e-11,8.221851506019617e-14,4.8044696611204906e-08,7.405004331431896e-08,5.54190576581919e-06,3.981040172920533e-07,3.4975730884353977e-09,0.000873122788933902,0.00033800535155058086,6.135013242783088e-06,3.6628262569669273e-06,2.8249839285848913e-06,2.4883341103247256e-06,6.638367780890228e-08,2.6644196960197687e-10,1.062235316942014e-06,0.00011302062702226114,3.669380976361506e-05,4.6124370068655775e-08,1.0139059710010403e-06,5.611423170661791e-08,5.8954034064649e-08,7.542731249707285e-07,8.448846707073875e-06,0.00019210089787105984,1.6243249034863155e-07,1.7148365552762572e-05,7.555703647218826e-06,0.00026666281304756745,4.7057853294676125e-06,2.7002022824677303e-06,0.0016045117502203983,1.2016752041998357e-05,2.419055802002203e-07,9.049330815944145e-06,7.27717549409025e-14,0.0,9.433225624718606e-06,1.4867667098805964e-06,3.1729121604072897e-09,9.032346011556326e-13,1.5942356419954904e-07,1.1061144753686337e-07,6.729199157115883e-14,5.486632886519716e-10,8.657288013532671e-13,0.0,8.293758865154134e-08,6.164489699364574e-06,5.3783059927065386e-08,1.689366424915317e-09,1.136439059568774e-14,0.0,1.3445899896602793e-06,1.434898028200718e-07,3.127886191796088e-05,0.00012718574835335702,1.851165083854978e-10,4.3718261311844214e-09,5.876866952779621e-11,2.363423093759139e-09,1.9197503451175056e-11,5.537505210242638e-11,2.7258558964490632e-09,5.642342793090927e-07,2.9397027594048543e-07,3.63751602155537e-08,5.04070740814374e-11,3.4901433067834094e-06,1.8819062362645295e-05,5.603253273592811e-06,8.535906345641673e-07,5.293376732230883e-06,3.248957086115714e-06,0.0016207798255275794,1.4315351122470884e-05,3.497316961714146e-07
0.9689957212037563,2.4955955160910168e-08,4.714637782945071e-09,0.0,5.3910851033947626e-11,9.71695085276203e-14,5.245073907724278e-08,8.059472950390039e-08,6.060295217353986e-06,4.464235137249703e-07,4.044135027798848e-09,0.0009148439082152984,0.0003607391965944048,6.7900994813945985e-06,4.005762526667727e-06,3.111932394100685e-06,2.766949126264606e-06,7.379472206325057e-08,2.760999273114567e-10,1.1638641630512952e-06,0.0001169437005969418,3.9595588962748576e-05,5.3388568880672276e-08,1.1127859468358278e-06,5.93213164303866e-08,6.217899244507656e-08,8.085049488533101e-07,8.867968088352558e-06,0.00020215515104108454,1.7405950179560905e-07,1.8189885229922834e-05,7.735676533536918e-06,0.00027521381444020073,4.989003619515183e-06,2.847728161306721e-06,0.0016260376790318022,1.3119536332185746e-05,2.727915907604408e-07,9.562712647251538e-06,8.511031751285995e-14,0.0,1.0348516828859672e-05,1.6717318082363529e-06,3.6424470221299193e-09,1.0764782734918673e-12,1.7558086577396445e-07,1.2466055035715477e-07,8.274465505556526e-14,6.411699544490185e-10,1.025907549661171e-12,0.0,9.463270479463903e-08,6.724950342618107e-06,5.7961878866500154e-08,1.9043648376766894e-09,1.3204701326697027e-14,0.0,1.4031676019315565e-06,1.5038596421980612e-07,3.323918327166902e-05,0.0001344285816367314,2.0896680885657222e-10,4.940943197231224e-09,6.77437601808942e-11,2.7395407436420756e-09,2.1628836797550555e-11,6.251623168202088e-11,3.003946477282365e-09,6.411609008749593e-07,3.3549209645696604e-07,4.074484325940578e-08,5.699583760671594e-11,3.664669562862757e-06,1.955588647329524e-05,6.137938849106232e-06,9.154754646711606e-07,5.768669277548719e-06,3.3639756115561267e-06,0.001650231104453578,1.559285025565873e-05,3.9243037210113256e-07
0.9688751018323799,2.9314998721465393e-08,5.5952990820755e-09,0.0,5.656006229364384e-11,1.1471812808648558e-13,5.722588985920699e-08,8.766442578857027e-08,6.6228664664167485e-06,5.002873931983922e-07,4.678329820298264e-09,0.0009578843768118727,0.00038478097175346083,7.509704625554293e-06,4.379908154249495e-06,3.4252461944254214e-06,3.0740108160193564e-06,8.217043358931484e-08,2.862151456859279e-10,1.2747638679441529e-06,0.0001210405668386773,4.269412802620799e-05,6.172897826582536e-08,1.223553396141501e-06,6.268065014232546e-08,6.561053782822599e-08,8.664812001482447e-07,9.309258378519692e-06,0.00021263138161897074,1.8659224200140857e-07,1.9285831910893735e-05,7.91700938570753e-06,0.0002838794050937542,5.291983787126625e-06,3.004844854566848e-06,0.0016472636295964233,1.4314928715324529e-05,3.073991038404086e-07,1.0101680597089026e-05,9.948559320544417e-14,0.0,1.1345521670397785e-05,1.8782191280364097e-06,4.178836505305328e-09,1.2830442473433434e-12,1.9331620990510727e-07,1.404079563858205e-07,1.0166395609526085e-13,7.487624186224136e-10,1.2150097125533712e-12,0.0,1.0789207228191801e-07,7.332304051998798e-06,6.243360323624205e-08,2.1445659507044602e-09,1.5335080660168526e-14,0.0,1.4639969608290825e-06,1.5761100994779803e-07,3.5298466417967975e-05,0.00014193546380630805,2.357728619526881e-10,5.5788879004987855e-09,7.805496900411398e-11,3.173209299217953e-09,2.4422408360703262e-11,7.053356098912765e-11,3.308435221441588e-09,7.279457973961686e-07,3.8254961180045875e-07,4.561083729674052e-08,6.448512496590572e-11,3.8460850991956745e-06,2.0321587285809814e-05,6.720896313038191e-06,9.812740225973903e-07,6.283313487741928e-06,3.4813234821074244e-06,0.001679148983376316,1.6976096941786004e-05,4.40113983414209e-07
